fold,dataset_version,evaluation,split,accuracy,dataset_distance_to_benchmark
0,chance_75/change_5,benchmark_model,test,0.953125,0.005048611111111111
1,chance_75/change_5,benchmark_model,test,0.965625,0.005048611111111111
2,chance_75/change_5,benchmark_model,test,0.959375,0.005048611111111111
3,chance_75/change_5,benchmark_model,test,0.959375,0.005048611111111111
4,chance_75/change_5,benchmark_model,test,0.95,0.005048611111111111
0,chance_75/change_5,benchmark_model,val,0.9453125,0.005048611111111111
1,chance_75/change_5,benchmark_model,val,0.98046875,0.005048611111111111
2,chance_75/change_5,benchmark_model,val,0.94140625,0.005048611111111111
3,chance_75/change_5,benchmark_model,val,0.9609375,0.005048611111111111
4,chance_75/change_5,benchmark_model,val,0.9375,0.005048611111111111
0,chance_75/change_50,alt_model,test,0.94375,0.060331688596491226
1,chance_75/change_50,alt_model,test,0.971875,0.060331688596491226
2,chance_75/change_50,alt_model,test,0.971875,0.060331688596491226
3,chance_75/change_50,alt_model,test,0.965625,0.060331688596491226
4,chance_75/change_50,alt_model,test,0.98125,0.060331688596491226
0,chance_75/change_50,alt_model,val,0.97265625,0.060331688596491226
1,chance_75/change_50,alt_model,val,0.97265625,0.060331688596491226
2,chance_75/change_50,alt_model,val,0.95703125,0.060331688596491226
3,chance_75/change_50,alt_model,val,0.9609375,0.060331688596491226
4,chance_75/change_50,alt_model,val,0.97265625,0.060331688596491226
0,chance_75/change_50,benchmark_model,test,0.771875,0.060331688596491226
1,chance_75/change_50,benchmark_model,test,0.75,0.060331688596491226
2,chance_75/change_50,benchmark_model,test,0.6875,0.060331688596491226
3,chance_75/change_50,benchmark_model,test,0.70625,0.060331688596491226
4,chance_75/change_50,benchmark_model,test,0.746875,0.060331688596491226
0,chance_75/change_50,benchmark_model,val,0.76953125,0.060331688596491226
1,chance_75/change_50,benchmark_model,val,0.703125,0.060331688596491226
2,chance_75/change_50,benchmark_model,val,0.71875,0.060331688596491226
3,chance_75/change_50,benchmark_model,val,0.7421875,0.060331688596491226
4,chance_75/change_50,benchmark_model,val,0.71875,0.060331688596491226
0,chance_80/change_10,alt_model,test,0.978125,0.009258406432748539
1,chance_80/change_10,alt_model,test,0.9875,0.009258406432748539
2,chance_80/change_10,alt_model,test,0.990625,0.009258406432748539
3,chance_80/change_10,alt_model,test,0.98125,0.009258406432748539
4,chance_80/change_10,alt_model,test,1.0,0.009258406432748539
0,chance_80/change_10,alt_model,val,0.98046875,0.009258406432748539
1,chance_80/change_10,alt_model,val,0.98046875,0.009258406432748539
2,chance_80/change_10,alt_model,val,0.984375,0.009258406432748539
3,chance_80/change_10,alt_model,val,0.98046875,0.009258406432748539
4,chance_80/change_10,alt_model,val,0.98828125,0.009258406432748539
0,chance_80/change_10,benchmark_model,test,0.965625,0.009258406432748539
1,chance_80/change_10,benchmark_model,test,0.96875,0.009258406432748539
2,chance_80/change_10,benchmark_model,test,0.984375,0.009258406432748539
3,chance_80/change_10,benchmark_model,test,0.978125,0.009258406432748539
4,chance_80/change_10,benchmark_model,test,0.96875,0.009258406432748539
0,chance_80/change_10,benchmark_model,val,0.953125,0.009258406432748539
1,chance_80/change_10,benchmark_model,val,0.97265625,0.009258406432748539
2,chance_80/change_10,benchmark_model,val,0.9765625,0.009258406432748539
3,chance_80/change_10,benchmark_model,val,0.98046875,0.009258406432748539
4,chance_80/change_10,benchmark_model,val,0.97265625,0.009258406432748539
0,chance_80/change_15,alt_model,test,0.98125,0.012637061403508771
1,chance_80/change_15,alt_model,test,0.971875,0.012637061403508771
2,chance_80/change_15,alt_model,test,0.98125,0.012637061403508771
3,chance_80/change_15,alt_model,test,0.996875,0.012637061403508771
4,chance_80/change_15,alt_model,test,0.990625,0.012637061403508771
0,chance_80/change_15,alt_model,val,0.98046875,0.012637061403508771
1,chance_80/change_15,alt_model,val,0.99609375,0.012637061403508771
2,chance_80/change_15,alt_model,val,0.98828125,0.012637061403508771
3,chance_80/change_15,alt_model,val,0.9921875,0.012637061403508771
4,chance_80/change_15,alt_model,val,0.984375,0.012637061403508771
0,chance_80/change_15,benchmark_model,test,0.94375,0.012637061403508771
1,chance_80/change_15,benchmark_model,test,0.9375,0.012637061403508771
2,chance_80/change_15,benchmark_model,test,0.946875,0.012637061403508771
3,chance_80/change_15,benchmark_model,test,0.925,0.012637061403508771
4,chance_80/change_15,benchmark_model,test,0.9375,0.012637061403508771
0,chance_80/change_15,benchmark_model,val,0.9375,0.012637061403508771
1,chance_80/change_15,benchmark_model,val,0.97265625,0.012637061403508771
2,chance_80/change_15,benchmark_model,val,0.921875,0.012637061403508771
3,chance_80/change_15,benchmark_model,val,0.93359375,0.012637061403508771
4,chance_80/change_15,benchmark_model,val,0.91796875,0.012637061403508771
0,chance_80/change_20,alt_model,test,0.99375,0.01828545321637427
1,chance_80/change_20,alt_model,test,0.971875,0.01828545321637427
2,chance_80/change_20,alt_model,test,0.996875,0.01828545321637427
3,chance_80/change_20,alt_model,test,0.98125,0.01828545321637427
4,chance_80/change_20,alt_model,test,0.99375,0.01828545321637427
0,chance_80/change_20,alt_model,val,0.99609375,0.01828545321637427
1,chance_80/change_20,alt_model,val,0.984375,0.01828545321637427
2,chance_80/change_20,alt_model,val,0.98828125,0.01828545321637427
3,chance_80/change_20,alt_model,val,0.98828125,0.01828545321637427
4,chance_80/change_20,alt_model,val,0.984375,0.01828545321637427
0,chance_80/change_20,benchmark_model,test,0.9625,0.01828545321637427
1,chance_80/change_20,benchmark_model,test,0.95625,0.01828545321637427
2,chance_80/change_20,benchmark_model,test,0.975,0.01828545321637427
3,chance_80/change_20,benchmark_model,test,0.978125,0.01828545321637427
4,chance_80/change_20,benchmark_model,test,0.9625,0.01828545321637427
0,chance_80/change_20,benchmark_model,val,0.9453125,0.01828545321637427
1,chance_80/change_20,benchmark_model,val,0.96484375,0.01828545321637427
2,chance_80/change_20,benchmark_model,val,0.9609375,0.01828545321637427
3,chance_80/change_20,benchmark_model,val,0.984375,0.01828545321637427
4,chance_80/change_20,benchmark_model,val,0.953125,0.01828545321637427
0,chance_80/change_25,alt_model,test,0.984375,0.03462207602339181
1,chance_80/change_25,alt_model,test,0.996875,0.03462207602339181
2,chance_80/change_25,alt_model,test,0.9875,0.03462207602339181
3,chance_80/change_25,alt_model,test,0.984375,0.03462207602339181
4,chance_80/change_25,alt_model,test,0.98125,0.03462207602339181
0,chance_80/change_25,alt_model,val,0.9765625,0.03462207602339181
1,chance_80/change_25,alt_model,val,0.984375,0.03462207602339181
2,chance_80/change_25,alt_model,val,0.98828125,0.03462207602339181
3,chance_80/change_25,alt_model,val,0.98046875,0.03462207602339181
4,chance_80/change_25,alt_model,val,0.9921875,0.03462207602339181
0,chance_80/change_25,benchmark_model,test,0.903125,0.03462207602339181
1,chance_80/change_25,benchmark_model,test,0.9625,0.03462207602339181
2,chance_80/change_25,benchmark_model,test,0.934375,0.03462207602339181
3,chance_80/change_25,benchmark_model,test,0.89375,0.03462207602339181
4,chance_80/change_25,benchmark_model,test,0.934375,0.03462207602339181
0,chance_80/change_25,benchmark_model,val,0.9140625,0.03462207602339181
1,chance_80/change_25,benchmark_model,val,0.9375,0.03462207602339181
2,chance_80/change_25,benchmark_model,val,0.9375,0.03462207602339181
3,chance_80/change_25,benchmark_model,val,0.91796875,0.03462207602339181
4,chance_80/change_25,benchmark_model,val,0.94921875,0.03462207602339181
0,chance_80/change_30,alt_model,test,0.975,0.02388048245614035
1,chance_80/change_30,alt_model,test,0.990625,0.02388048245614035
2,chance_80/change_30,alt_model,test,0.9875,0.02388048245614035
3,chance_80/change_30,alt_model,test,0.9875,0.02388048245614035
4,chance_80/change_30,alt_model,test,0.984375,0.02388048245614035
0,chance_80/change_30,alt_model,val,0.9765625,0.02388048245614035
1,chance_80/change_30,alt_model,val,0.9765625,0.02388048245614035
2,chance_80/change_30,alt_model,val,0.9921875,0.02388048245614035
3,chance_80/change_30,alt_model,val,0.9921875,0.02388048245614035
4,chance_80/change_30,alt_model,val,0.98828125,0.02388048245614035
0,chance_80/change_30,benchmark_model,test,0.9125,0.02388048245614035
1,chance_80/change_30,benchmark_model,test,0.925,0.02388048245614035
2,chance_80/change_30,benchmark_model,test,0.946875,0.02388048245614035
3,chance_80/change_30,benchmark_model,test,0.928125,0.02388048245614035
4,chance_80/change_30,benchmark_model,test,0.925,0.02388048245614035
0,chance_80/change_30,benchmark_model,val,0.9140625,0.02388048245614035
1,chance_80/change_30,benchmark_model,val,0.9453125,0.02388048245614035
2,chance_80/change_30,benchmark_model,val,0.921875,0.02388048245614035
3,chance_80/change_30,benchmark_model,val,0.9296875,0.02388048245614035
4,chance_80/change_30,benchmark_model,val,0.93359375,0.02388048245614035
0,chance_80/change_35,alt_model,test,0.98125,0.03717671783625731
1,chance_80/change_35,alt_model,test,0.990625,0.03717671783625731
2,chance_80/change_35,alt_model,test,0.9875,0.03717671783625731
3,chance_80/change_35,alt_model,test,0.984375,0.03717671783625731
4,chance_80/change_35,alt_model,test,0.9875,0.03717671783625731
0,chance_80/change_35,alt_model,val,0.98046875,0.03717671783625731
1,chance_80/change_35,alt_model,val,0.98046875,0.03717671783625731
2,chance_80/change_35,alt_model,val,0.98046875,0.03717671783625731
3,chance_80/change_35,alt_model,val,0.98046875,0.03717671783625731
4,chance_80/change_35,alt_model,val,0.96875,0.03717671783625731
0,chance_80/change_35,benchmark_model,test,0.859375,0.03717671783625731
1,chance_80/change_35,benchmark_model,test,0.878125,0.03717671783625731
2,chance_80/change_35,benchmark_model,test,0.846875,0.03717671783625731
3,chance_80/change_35,benchmark_model,test,0.840625,0.03717671783625731
4,chance_80/change_35,benchmark_model,test,0.79375,0.03717671783625731
0,chance_80/change_35,benchmark_model,val,0.85546875,0.03717671783625731
1,chance_80/change_35,benchmark_model,val,0.8515625,0.03717671783625731
2,chance_80/change_35,benchmark_model,val,0.86328125,0.03717671783625731
3,chance_80/change_35,benchmark_model,val,0.828125,0.03717671783625731
4,chance_80/change_35,benchmark_model,val,0.76953125,0.03717671783625731
0,chance_80/change_40,alt_model,test,0.975,0.05748428362573099
1,chance_80/change_40,alt_model,test,0.98125,0.05748428362573099
2,chance_80/change_40,alt_model,test,0.9875,0.05748428362573099
3,chance_80/change_40,alt_model,test,0.953125,0.05748428362573099
4,chance_80/change_40,alt_model,test,0.978125,0.05748428362573099
0,chance_80/change_40,alt_model,val,0.98046875,0.05748428362573099
1,chance_80/change_40,alt_model,val,0.9765625,0.05748428362573099
2,chance_80/change_40,alt_model,val,0.98828125,0.05748428362573099
3,chance_80/change_40,alt_model,val,0.98046875,0.05748428362573099
4,chance_80/change_40,alt_model,val,0.984375,0.05748428362573099
0,chance_80/change_40,benchmark_model,test,0.71875,0.05748428362573099
1,chance_80/change_40,benchmark_model,test,0.725,0.05748428362573099
2,chance_80/change_40,benchmark_model,test,0.715625,0.05748428362573099
3,chance_80/change_40,benchmark_model,test,0.6875,0.05748428362573099
4,chance_80/change_40,benchmark_model,test,0.76875,0.05748428362573099
0,chance_80/change_40,benchmark_model,val,0.7421875,0.05748428362573099
1,chance_80/change_40,benchmark_model,val,0.671875,0.05748428362573099
2,chance_80/change_40,benchmark_model,val,0.74609375,0.05748428362573099
3,chance_80/change_40,benchmark_model,val,0.71875,0.05748428362573099
4,chance_80/change_40,benchmark_model,val,0.75,0.05748428362573099
0,chance_80/change_45,alt_model,test,0.96875,0.07403161549707603
1,chance_80/change_45,alt_model,test,0.98125,0.07403161549707603
2,chance_80/change_45,alt_model,test,0.965625,0.07403161549707603
3,chance_80/change_45,alt_model,test,0.971875,0.07403161549707603
4,chance_80/change_45,alt_model,test,0.96875,0.07403161549707603
0,chance_80/change_45,alt_model,val,0.97265625,0.07403161549707603
1,chance_80/change_45,alt_model,val,0.97265625,0.07403161549707603
2,chance_80/change_45,alt_model,val,0.9765625,0.07403161549707603
3,chance_80/change_45,alt_model,val,0.9765625,0.07403161549707603
4,chance_80/change_45,alt_model,val,0.96875,0.07403161549707603
0,chance_80/change_45,benchmark_model,test,0.7375,0.07403161549707603
1,chance_80/change_45,benchmark_model,test,0.66875,0.07403161549707603
2,chance_80/change_45,benchmark_model,test,0.678125,0.07403161549707603
3,chance_80/change_45,benchmark_model,test,0.646875,0.07403161549707603
4,chance_80/change_45,benchmark_model,test,0.653125,0.07403161549707603
0,chance_80/change_45,benchmark_model,val,0.69140625,0.07403161549707603
1,chance_80/change_45,benchmark_model,val,0.6640625,0.07403161549707603
2,chance_80/change_45,benchmark_model,val,0.671875,0.07403161549707603
3,chance_80/change_45,benchmark_model,val,0.65234375,0.07403161549707603
4,chance_80/change_45,benchmark_model,val,0.6796875,0.07403161549707603
0,chance_80/change_5,alt_model,test,0.9875,0.004949013157894737
1,chance_80/change_5,alt_model,test,0.9875,0.004949013157894737
2,chance_80/change_5,alt_model,test,0.996875,0.004949013157894737
3,chance_80/change_5,alt_model,test,0.9875,0.004949013157894737
4,chance_80/change_5,alt_model,test,0.996875,0.004949013157894737
0,chance_80/change_5,alt_model,val,0.97265625,0.004949013157894737
1,chance_80/change_5,alt_model,val,0.98828125,0.004949013157894737
2,chance_80/change_5,alt_model,val,0.9765625,0.004949013157894737
3,chance_80/change_5,alt_model,val,0.9921875,0.004949013157894737
4,chance_80/change_5,alt_model,val,0.99609375,0.004949013157894737
0,chance_80/change_5,benchmark_model,test,0.98125,0.004949013157894737
1,chance_80/change_5,benchmark_model,test,0.996875,0.004949013157894737
2,chance_80/change_5,benchmark_model,test,0.996875,0.004949013157894737
3,chance_80/change_5,benchmark_model,test,0.9875,0.004949013157894737
4,chance_80/change_5,benchmark_model,test,0.99375,0.004949013157894737
0,chance_80/change_5,benchmark_model,val,0.9765625,0.004949013157894737
1,chance_80/change_5,benchmark_model,val,0.9921875,0.004949013157894737
2,chance_80/change_5,benchmark_model,val,0.9765625,0.004949013157894737
3,chance_80/change_5,benchmark_model,val,0.99609375,0.004949013157894737
4,chance_80/change_5,benchmark_model,val,0.98828125,0.004949013157894737
0,chance_80/change_50,alt_model,test,0.95625,0.06748629385964912
1,chance_80/change_50,alt_model,test,0.975,0.06748629385964912
2,chance_80/change_50,alt_model,test,0.9875,0.06748629385964912
3,chance_80/change_50,alt_model,test,0.96875,0.06748629385964912
4,chance_80/change_50,alt_model,test,0.9625,0.06748629385964912
0,chance_80/change_50,alt_model,val,0.96875,0.06748629385964912
1,chance_80/change_50,alt_model,val,0.96484375,0.06748629385964912
2,chance_80/change_50,alt_model,val,0.94140625,0.06748629385964912
3,chance_80/change_50,alt_model,val,0.9765625,0.06748629385964912
4,chance_80/change_50,alt_model,val,0.9609375,0.06748629385964912
0,chance_80/change_50,benchmark_model,test,0.646875,0.06748629385964912
1,chance_80/change_50,benchmark_model,test,0.64375,0.06748629385964912
2,chance_80/change_50,benchmark_model,test,0.61875,0.06748629385964912
3,chance_80/change_50,benchmark_model,test,0.66875,0.06748629385964912
4,chance_80/change_50,benchmark_model,test,0.671875,0.06748629385964912
0,chance_80/change_50,benchmark_model,val,0.6484375,0.06748629385964912
1,chance_80/change_50,benchmark_model,val,0.6484375,0.06748629385964912
2,chance_80/change_50,benchmark_model,val,0.68359375,0.06748629385964912
3,chance_80/change_50,benchmark_model,val,0.66015625,0.06748629385964912
4,chance_80/change_50,benchmark_model,val,0.6875,0.06748629385964912
0,chance_85/change_10,alt_model,test,0.9875,0.006417580409356725
1,chance_85/change_10,alt_model,test,0.990625,0.006417580409356725
2,chance_85/change_10,alt_model,test,0.9875,0.006417580409356725
3,chance_85/change_10,alt_model,test,0.9875,0.006417580409356725
4,chance_85/change_10,alt_model,test,1.0,0.006417580409356725
0,chance_85/change_10,alt_model,val,0.9921875,0.006417580409356725
1,chance_85/change_10,alt_model,val,0.98828125,0.006417580409356725
2,chance_85/change_10,alt_model,val,0.99609375,0.006417580409356725
3,chance_85/change_10,alt_model,val,0.99609375,0.006417580409356725
4,chance_85/change_10,alt_model,val,0.99609375,0.006417580409356725
0,chance_85/change_10,benchmark_model,test,0.975,0.006417580409356725
1,chance_85/change_10,benchmark_model,test,0.990625,0.006417580409356725
2,chance_85/change_10,benchmark_model,test,0.99375,0.006417580409356725
3,chance_85/change_10,benchmark_model,test,0.98125,0.006417580409356725
4,chance_85/change_10,benchmark_model,test,0.996875,0.006417580409356725
0,chance_85/change_10,benchmark_model,val,0.98046875,0.006417580409356725
1,chance_85/change_10,benchmark_model,val,0.98046875,0.006417580409356725
2,chance_85/change_10,benchmark_model,val,0.984375,0.006417580409356725
3,chance_85/change_10,benchmark_model,val,1.0,0.006417580409356725
4,chance_85/change_10,benchmark_model,val,0.98046875,0.006417580409356725
0,chance_85/change_15,alt_model,test,0.978125,0.014861111111111111
1,chance_85/change_15,alt_model,test,0.9875,0.014861111111111111
2,chance_85/change_15,alt_model,test,0.978125,0.014861111111111111
3,chance_85/change_15,alt_model,test,0.9875,0.014861111111111111
4,chance_85/change_15,alt_model,test,0.984375,0.014861111111111111
0,chance_85/change_15,alt_model,val,0.96484375,0.014861111111111111
1,chance_85/change_15,alt_model,val,0.9765625,0.014861111111111111
2,chance_85/change_15,alt_model,val,0.98046875,0.014861111111111111
3,chance_85/change_15,alt_model,val,0.9921875,0.014861111111111111
4,chance_85/change_15,alt_model,val,0.9921875,0.014861111111111111
0,chance_85/change_15,benchmark_model,test,0.95,0.014861111111111111
1,chance_85/change_15,benchmark_model,test,0.971875,0.014861111111111111
2,chance_85/change_15,benchmark_model,test,0.978125,0.014861111111111111
3,chance_85/change_15,benchmark_model,test,0.95,0.014861111111111111
4,chance_85/change_15,benchmark_model,test,0.971875,0.014861111111111111
0,chance_85/change_15,benchmark_model,val,0.9375,0.014861111111111111
1,chance_85/change_15,benchmark_model,val,0.953125,0.014861111111111111
2,chance_85/change_15,benchmark_model,val,0.95703125,0.014861111111111111
3,chance_85/change_15,benchmark_model,val,0.9609375,0.014861111111111111
4,chance_85/change_15,benchmark_model,val,0.96875,0.014861111111111111
0,chance_85/change_20,alt_model,test,0.975,0.014983004385964912
1,chance_85/change_20,alt_model,test,0.9875,0.014983004385964912
2,chance_85/change_20,alt_model,test,0.990625,0.014983004385964912
3,chance_85/change_20,alt_model,test,0.984375,0.014983004385964912
4,chance_85/change_20,alt_model,test,0.975,0.014983004385964912
0,chance_85/change_20,alt_model,val,0.984375,0.014983004385964912
1,chance_85/change_20,alt_model,val,0.96875,0.014983004385964912
2,chance_85/change_20,alt_model,val,0.97265625,0.014983004385964912
3,chance_85/change_20,alt_model,val,0.9921875,0.014983004385964912
4,chance_85/change_20,alt_model,val,0.98828125,0.014983004385964912
0,chance_85/change_20,benchmark_model,test,0.903125,0.014983004385964912
1,chance_85/change_20,benchmark_model,test,0.9,0.014983004385964912
2,chance_85/change_20,benchmark_model,test,0.909375,0.014983004385964912
3,chance_85/change_20,benchmark_model,test,0.896875,0.014983004385964912
4,chance_85/change_20,benchmark_model,test,0.90625,0.014983004385964912
0,chance_85/change_20,benchmark_model,val,0.890625,0.014983004385964912
1,chance_85/change_20,benchmark_model,val,0.90234375,0.014983004385964912
2,chance_85/change_20,benchmark_model,val,0.87890625,0.014983004385964912
3,chance_85/change_20,benchmark_model,val,0.9140625,0.014983004385964912
4,chance_85/change_20,benchmark_model,val,0.921875,0.014983004385964912
0,chance_85/change_25,alt_model,test,0.9875,0.019227704678362573
1,chance_85/change_25,alt_model,test,0.990625,0.019227704678362573
2,chance_85/change_25,alt_model,test,0.978125,0.019227704678362573
3,chance_85/change_25,alt_model,test,0.96875,0.019227704678362573
4,chance_85/change_25,alt_model,test,0.98125,0.019227704678362573
0,chance_85/change_25,alt_model,val,0.984375,0.019227704678362573
1,chance_85/change_25,alt_model,val,0.98828125,0.019227704678362573
2,chance_85/change_25,alt_model,val,0.9765625,0.019227704678362573
3,chance_85/change_25,alt_model,val,0.98046875,0.019227704678362573
4,chance_85/change_25,alt_model,val,0.99609375,0.019227704678362573
0,chance_85/change_25,benchmark_model,test,0.965625,0.019227704678362573
1,chance_85/change_25,benchmark_model,test,0.959375,0.019227704678362573
2,chance_85/change_25,benchmark_model,test,0.959375,0.019227704678362573
3,chance_85/change_25,benchmark_model,test,0.959375,0.019227704678362573
4,chance_85/change_25,benchmark_model,test,0.9625,0.019227704678362573
0,chance_85/change_25,benchmark_model,val,0.94140625,0.019227704678362573
1,chance_85/change_25,benchmark_model,val,0.9375,0.019227704678362573
2,chance_85/change_25,benchmark_model,val,0.984375,0.019227704678362573
3,chance_85/change_25,benchmark_model,val,0.9453125,0.019227704678362573
4,chance_85/change_25,benchmark_model,val,0.9609375,0.019227704678362573
0,chance_85/change_30,alt_model,test,0.96875,0.02761220760233918
1,chance_85/change_30,alt_model,test,0.965625,0.02761220760233918
2,chance_85/change_30,alt_model,test,0.9875,0.02761220760233918
3,chance_85/change_30,alt_model,test,0.978125,0.02761220760233918
4,chance_85/change_30,alt_model,test,0.984375,0.02761220760233918
0,chance_85/change_30,alt_model,val,0.98828125,0.02761220760233918
1,chance_85/change_30,alt_model,val,0.9609375,0.02761220760233918
2,chance_85/change_30,alt_model,val,0.9765625,0.02761220760233918
3,chance_85/change_30,alt_model,val,0.984375,0.02761220760233918
4,chance_85/change_30,alt_model,val,0.9765625,0.02761220760233918
0,chance_85/change_30,benchmark_model,test,0.965625,0.02761220760233918
1,chance_85/change_30,benchmark_model,test,0.971875,0.02761220760233918
2,chance_85/change_30,benchmark_model,test,0.94375,0.02761220760233918
3,chance_85/change_30,benchmark_model,test,0.959375,0.02761220760233918
4,chance_85/change_30,benchmark_model,test,0.95,0.02761220760233918
0,chance_85/change_30,benchmark_model,val,0.9453125,0.02761220760233918
1,chance_85/change_30,benchmark_model,val,0.95703125,0.02761220760233918
2,chance_85/change_30,benchmark_model,val,0.9375,0.02761220760233918
3,chance_85/change_30,benchmark_model,val,0.9765625,0.02761220760233918
4,chance_85/change_30,benchmark_model,val,0.95703125,0.02761220760233918
0,chance_85/change_35,alt_model,test,0.990625,0.05622624269005848
1,chance_85/change_35,alt_model,test,0.99375,0.05622624269005848
2,chance_85/change_35,alt_model,test,0.975,0.05622624269005848
3,chance_85/change_35,alt_model,test,0.99375,0.05622624269005848
4,chance_85/change_35,alt_model,test,0.9875,0.05622624269005848
0,chance_85/change_35,alt_model,val,0.9921875,0.05622624269005848
1,chance_85/change_35,alt_model,val,0.99609375,0.05622624269005848
2,chance_85/change_35,alt_model,val,0.99609375,0.05622624269005848
3,chance_85/change_35,alt_model,val,0.98828125,0.05622624269005848
4,chance_85/change_35,alt_model,val,0.99609375,0.05622624269005848
0,chance_85/change_35,benchmark_model,test,0.796875,0.05622624269005848
1,chance_85/change_35,benchmark_model,test,0.803125,0.05622624269005848
2,chance_85/change_35,benchmark_model,test,0.85,0.05622624269005848
3,chance_85/change_35,benchmark_model,test,0.834375,0.05622624269005848
4,chance_85/change_35,benchmark_model,test,0.790625,0.05622624269005848
0,chance_85/change_35,benchmark_model,val,0.7578125,0.05622624269005848
1,chance_85/change_35,benchmark_model,val,0.828125,0.05622624269005848
2,chance_85/change_35,benchmark_model,val,0.8125,0.05622624269005848
3,chance_85/change_35,benchmark_model,val,0.76171875,0.05622624269005848
4,chance_85/change_35,benchmark_model,val,0.84765625,0.05622624269005848
0,chance_85/change_40,alt_model,test,0.990625,0.04579989035087719
1,chance_85/change_40,alt_model,test,0.996875,0.04579989035087719
2,chance_85/change_40,alt_model,test,0.990625,0.04579989035087719
3,chance_85/change_40,alt_model,test,0.9875,0.04579989035087719
4,chance_85/change_40,alt_model,test,0.996875,0.04579989035087719
0,chance_85/change_40,alt_model,val,1.0,0.04579989035087719
1,chance_85/change_40,alt_model,val,0.99609375,0.04579989035087719
2,chance_85/change_40,alt_model,val,0.98046875,0.04579989035087719
3,chance_85/change_40,alt_model,val,0.9921875,0.04579989035087719
4,chance_85/change_40,alt_model,val,0.98828125,0.04579989035087719
0,chance_85/change_40,benchmark_model,test,0.84375,0.04579989035087719
1,chance_85/change_40,benchmark_model,test,0.846875,0.04579989035087719
2,chance_85/change_40,benchmark_model,test,0.853125,0.04579989035087719
3,chance_85/change_40,benchmark_model,test,0.80625,0.04579989035087719
4,chance_85/change_40,benchmark_model,test,0.85625,0.04579989035087719
0,chance_85/change_40,benchmark_model,val,0.84765625,0.04579989035087719
1,chance_85/change_40,benchmark_model,val,0.828125,0.04579989035087719
2,chance_85/change_40,benchmark_model,val,0.83984375,0.04579989035087719
3,chance_85/change_40,benchmark_model,val,0.84765625,0.04579989035087719
4,chance_85/change_40,benchmark_model,val,0.86328125,0.04579989035087719
0,chance_85/change_45,alt_model,test,0.978125,0.06681414473684211
1,chance_85/change_45,alt_model,test,0.978125,0.06681414473684211
2,chance_85/change_45,alt_model,test,1.0,0.06681414473684211
3,chance_85/change_45,alt_model,test,0.98125,0.06681414473684211
4,chance_85/change_45,alt_model,test,0.984375,0.06681414473684211
0,chance_85/change_45,alt_model,val,0.9765625,0.06681414473684211
1,chance_85/change_45,alt_model,val,0.98828125,0.06681414473684211
2,chance_85/change_45,alt_model,val,0.984375,0.06681414473684211
3,chance_85/change_45,alt_model,val,0.9921875,0.06681414473684211
4,chance_85/change_45,alt_model,val,0.98046875,0.06681414473684211
0,chance_85/change_45,benchmark_model,test,0.8125,0.06681414473684211
1,chance_85/change_45,benchmark_model,test,0.921875,0.06681414473684211
2,chance_85/change_45,benchmark_model,test,0.85,0.06681414473684211
3,chance_85/change_45,benchmark_model,test,0.834375,0.06681414473684211
4,chance_85/change_45,benchmark_model,test,0.865625,0.06681414473684211
0,chance_85/change_45,benchmark_model,val,0.86328125,0.06681414473684211
1,chance_85/change_45,benchmark_model,val,0.85546875,0.06681414473684211
2,chance_85/change_45,benchmark_model,val,0.875,0.06681414473684211
3,chance_85/change_45,benchmark_model,val,0.84765625,0.06681414473684211
4,chance_85/change_45,benchmark_model,val,0.8515625,0.06681414473684211
0,chance_85/change_5,alt_model,test,0.98125,0.0045328947368421055
1,chance_85/change_5,alt_model,test,0.98125,0.0045328947368421055
2,chance_85/change_5,alt_model,test,0.9875,0.0045328947368421055
3,chance_85/change_5,alt_model,test,0.98125,0.0045328947368421055
4,chance_85/change_5,alt_model,test,0.990625,0.0045328947368421055
0,chance_85/change_5,alt_model,val,0.98828125,0.0045328947368421055
1,chance_85/change_5,alt_model,val,0.9765625,0.0045328947368421055
2,chance_85/change_5,alt_model,val,0.984375,0.0045328947368421055
3,chance_85/change_5,alt_model,val,0.99609375,0.0045328947368421055
4,chance_85/change_5,alt_model,val,0.98828125,0.0045328947368421055
0,chance_85/change_5,benchmark_model,test,0.96875,0.0045328947368421055
1,chance_85/change_5,benchmark_model,test,0.984375,0.0045328947368421055
2,chance_85/change_5,benchmark_model,test,0.990625,0.0045328947368421055
3,chance_85/change_5,benchmark_model,test,0.98125,0.0045328947368421055
4,chance_85/change_5,benchmark_model,test,0.99375,0.0045328947368421055
0,chance_85/change_5,benchmark_model,val,0.96875,0.0045328947368421055
1,chance_85/change_5,benchmark_model,val,0.984375,0.0045328947368421055
2,chance_85/change_5,benchmark_model,val,0.9921875,0.0045328947368421055
3,chance_85/change_5,benchmark_model,val,0.99609375,0.0045328947368421055
4,chance_85/change_5,benchmark_model,val,0.9921875,0.0045328947368421055
0,chance_85/change_50,alt_model,test,0.975,0.09641118421052632
1,chance_85/change_50,alt_model,test,0.975,0.09641118421052632
2,chance_85/change_50,alt_model,test,0.975,0.09641118421052632
3,chance_85/change_50,alt_model,test,0.96875,0.09641118421052632
4,chance_85/change_50,alt_model,test,0.953125,0.09641118421052632
0,chance_85/change_50,alt_model,val,0.97265625,0.09641118421052632
1,chance_85/change_50,alt_model,val,0.9765625,0.09641118421052632
2,chance_85/change_50,alt_model,val,0.98046875,0.09641118421052632
